mno_build_circunvalation|围 困 ： 在 {s4}四 周 设 立 哨 卡 。 
mno_close_circunvalation|哨 卡 已 完 工 。 现 在 下 令 严 密 监 视 。 
mno_town_investigar|潜 入 侦 查 防 御 ： 设 法 溜 进 城 内 。 （ 需 追 踪 技 能 ） 
mno_traicion_interna|在 {s4}的 守 军 中 寻 找 内 应 。 
mno_traicion_interna3|派 去 搜 捕 叛 徒 的 人 可 有 消 息 ？ 
mno_infiltracion_interna|派 些 人 潜 入 该 地 。 
mno_infiltracion_interna3|派 去 潜 入 的 人 可 有 消 息 ？ 
mno_build_varios|下 令 修 建 排 污 设 施 以 防 疫 病 。 
mno_destruir_campos_a|劫 掠 农 庄 以 补 充 军 粮 并 打 击 敌 军 。 
mno_destruir_campos_b|派 去 劫 掠 农 庄 的 人 可 有 消 息 ？ 
menu_siege_assault|时 间 紧 迫 ， 你 担 心 援 军 随 时 抵 达 。 强 攻 将 付 出 惨 重 代 价 ， 但 你 已 下 定 决 心 。 ^^{s17}{s18}{s19}
mno_scout_investigar|召 见 斥 候 ， 汇 报 {s4}的 敌 情 。 
mno_poniendo_elementos_mantles|令 先 锋 架 设 挡 箭 牌 。 
mno_poniendo_elementos|令 先 锋 准 备 进 攻 。 
mno_castle_lead_attack|时 辰 已 到 ， 率 领 士 兵 冲 锋 ！ 
mno_build_mantlet|制 作 挡 箭 牌 。 
mno_build_ladders|打 造 器 械 并 清 理 攻 城 场 地 。 
mno_build_siege_tower|建 造 攻 城 塔 等 器 械 以 强 攻 堡 垒 ， 恐 伤 亡 惨 重 。 
menu_siege_attack_meets_sally|守 军 出 城 迎 战 。 
menu_nofood_siege_defenders_sally|粮 尽 援 绝 ， {s4}守 军 孤 注 一 掷 ， 突 围 求 存 。 
menu_surrender_siege_defenders_starved|{s4}的 守 军 已 撑 不 下 去 。 缺 粮 让 他 们 虚 弱 ， 最 弱 的 人 已 饿 死 ， 甚 至 出 现 了 人 相 食 。 ^{s4}准 备 投 降 … … 
menu_castle_attack_walls_simulate2|{s4}^^己 方 伤 亡 ： {s8}^^敌 方 伤 亡 ： {s10}
menu_sneak_into_town_suceeded2|你 乔 装 打 扮 ， 趁 夜 潜 入 {s4}， 是 时 候 探 查 他 们 的 防 御 了 。 
menu_construct_saneamiento|卫 生 设 施 能 防 鼠 患 与 疾 病 。 可 建 厕 所 和 管 道 ， 避 免 雨 后 泥 泞 污 秽 ， 再 挖 蓄 水 池 保 障 水 源 。 要 动 工 吗 ？ ^需 4 小 时 。 
mno_build_saneamiento|动 手 。 
menu_construct_circunvalation|围 城 时 封 锁 据 点 可 保 护 部 队 ， 避 开 敌 军 散 兵 ， 并 切 断 粮 食 与 援 军 。 此 举 还 能 打 击 敌 人 士 气 ， 助 你 逼 降 。 ^^作 为 队 伍 中 工 程 学 最 高 者 （ {reg2}） ， {reg3?你 估 计 :{s3}估 计 }完 成 封 锁 需 {reg4}小 时 。 
mno_build_circun_cont|动 手 。 
menu_traicion_interna2|行 动 。 
mno_intentar_traicion|允 许 这 些 人 去 找 内 应 。 
menu_traicion_resultado1|他 们 空 手 而 归 ， 无 人 愿 意 背 叛 。 
mno_back_behind|真 倒 霉 。 
menu_traicion_resultado2|阁 下 ！ 我 们 的 人 在 {s4}墙 下 被 发 现 ， 正 突 围 而 出 。 看 那 边 的 出 击 口 ， 他 们 想 逃 却 被 包 围 … … 
mno_ayudar_infiltrados|下 令 ： 再 派 一 队 人 马 支 援 。 
mno_leave_men|让 他 们 听 天 由 命 ， 他 们 早 有 觉 悟 。 
menu_traicion_resultado3|你 的 人 回 来 了 。 一 名 内 应 已 焚 毁 粮 仓 ， 即 将 逃 离 {s4}投 奔 我 军 ， 敌 军 将 损 失 大 量 存 粮 。 
mno_back_to_siege|干 得 漂 亮 。 
menu_traicion_resultado4|你 的 人 回 来 了 。 他 们 找 到 一 名 熟 悉 守 军 作 息 的 内 应 ， 此 人 愿 带 小 队 埋 伏 ， 趁 守 军 出 城 取 水 时 袭 击 … … 
mno_atacar_emboscada_player|亲 自 率 贴 身 侍 卫 前 往 。 
mno_atacar_emboscada|下 令 ： 派 一 队 人 马 随 内 应 埋 伏 。 
mno_leave_men1|这 让 我 不 安 ， 就 此 作 罢 。 
menu_emboscada_player|借 草 木 掩 护 ， 你 们 出 其 不 意 ， 战 果 颇 丰 ， 守 军 再 不 敢 轻 易 出 城 。 
mno_victory_bang|胜 利 ！ 
menu_emboscada_nada|你 的 人 借 植 被 掩 护 避 开 城 墙 视 线 ， 抵 达 会 合 点 却 空 无 一 人 。 那 名 内 应 或 被 发 现 ， 或 已 反 悔 ， 士 兵 失 望 而 归 。 
mno_emboscada_nanai|别 急 ， 还 会 有 机 会 。 
menu_emboscada_lose|急 报 ！ 有 诈 ！ 那 名 所 谓 内 应 把 你 的 人 引 入 伏 击 ， 他 们 正 绝 望 苦 战 ， 不 断 有 人 倒 下 。 
mno_regreso_lucha|你 最 担 心 的 事 还 是 发 生 了 。 
menu_emboscada_victory|叛 徒 带 着 你 的 人 趁 夜 摸 到 一 座 小 山 ， 那 里 扼 守 着 通 往 水 井 的 道 路 。 你 的 人 隐 入 草 木 ， 无 声 无 息 ， 脸 上 涂 满 黑 泥 。 拂 晓 时 分 ， 他 们 发 现 水 边 有 一 大 股 敌 军 。 ^^战 吼 响 彻 山 谷 ， 你 的 士 兵 如 死 亡 潮 水 般 扑 向 敌 人 … … 斩 杀 无 数 。 
menu_traicion_resultado5|部 下 回 报 ， 他 们 联 络 到 一 名 掌 管 粮 饷 的 人 ， 那 人 答 应 抬 高 城 内 粮 价 ， 激 起 民 怨 ， 让 更 多 人 弃 堡 而 去 。 
mno_traicion_moral|漂 亮 ！ 
menu_traicion_lucha|你 的 人 与 敌 军 在 墙 根 死 战 ， 地 势 对 你 们 极 为 不 利 。 你 看 着 他 们 边 打 边 退 ， 尸 横 遍 地 。 ^^己 方 伤 亡 ： {s8}^^敌 方 伤 亡 ： {s10}
mno_regreso_luchar|好 ， 绝 不 丢 下 任 何 一 个 人 。 
menu_infiltracion_resultado1|他 们 空 手 而 回 ， 没 能 混 进 聚 落 。 
mno_back_behindi|只 是 运 气 不 好 ， 我 想 。 
menu_infiltracion_resultado2|阁 下 ！ 我 们 的 人 在 {s4}被 发 现 ， 无 人 生 还 ， 不 是 被 杀 就 是 被 俘 。 
mno_muertos_infiltrado|晴 天 霹 雳 。 
menu_infiltracion_resultado3|捷 报 ！ 他 们 烧 毁 多 处 粮 仓 ， 敌 军 士 气 大 跌 。 或 许 该 逼 他 们 投 降 了 。 
mno_back_to_siegei|好 吧 ， 给 他 们 一 桶 蜜 酒 。 
menu_infiltracion_resultado3_c|捷 报 ！ 他 们 宰 了 不 少 牛 ， 又 污 染 水 源 ， 敌 军 士 气 低 落 ， 其 领 主 声 望 受 损 。 或 许 该 逼 他 们 投 降 了 。 
mno_back_to_siegein|好 吧 ， 给 他 们 一 桶 蜜 酒 。 
menu_infiltracion_resultado4|好 吧 ， 给 他 们 一 桶 酒 。 
mno_aceptar_si|欢 迎 他 们 加 入 。 
menu_infiltracion_resultado4_c|你 的 部 队 回 报 ， 他 们 已 在 几 口 井 和 附 近 溪 流 投 毒 ， 守 军 必 有 大 片 病 倒 。 
mno_aceptar_oki|好 消 息 ， 守 墙 的 人 会 更 少 。 
menu_infiltracion_resultado5|阁 下 ， 敌 人 送 来 一 袋 人 头 ， 不 少 士 兵 看 见 ， 营 中 人 心 惶 惶 。 
mno_infiltracion_morali|懦 夫 ！ 区 区 几 颗 人 头 就 能 吓 垮 大 军 ？ 他 们 是 牛 还 是 人 ？ 
mno_infiltracion_morali2|为 我 们 受 的 侮 辱 报 仇 ！ 
menu_campos_cercanos1|{reg59?女 士 :先 生 }， 庄 稼 和 农 场 都 被 烧 了 ， 可 眼 下 并 非 收 获 季 ， 没 能 弄 到 粮 食 。 
mno_back_behind_d|干 得 好 ， 不 必 担 心 。 
menu_campos_cercanos2|{reg59?女 士 :先 生 }， 庄 稼 和 农 场 都 被 烧 了 ， 又 恰 逢 收 获 季 ， 我 们 缴 获 了 大 量 粮 食 。 
mno_back_behind_c|干 得 好 ， 粮 食 永 远 不 嫌 多 。 
menu_campos_cercanos2_c|{reg59?女 士 :先 生 }， 庄 稼 和 农 场 都 被 烧 了 ， 谷 粒 尚 青 ， 却 还 能 吃 ， 我 们 弄 到 了 不 少 粮 食 。 
mno_back_behind_cc|干 得 好 ， 粮 食 永 远 不 嫌 多 。 
menu_campos_cercanos3|{reg59?女 士 :先 生 }， 我 们 焚 毁 了 田 野 ， 但 收 获 已 过 ， 田 里 颗 粒 无 存 。 不 过 ， 农 民 逃 跑 时 留 下 了 一 些 牛 。 
mno_back_behind_bc|粮 食 永 远 不 嫌 多 。 
menu_campos_cercanos4|我 们 遇 到 麻 烦 。 田 野 虽 被 焚 毁 ， 农 民 却 在 守 军 支 援 下 反 击 。 ^^己 方 伤 亡 ： {s8}^^敌 方 伤 亡 ： {s10}
mno_back_behind_ac|噩 耗 ！ 
menu_poner_escaleras|你 的 先 锋 带 着 云 梯 、 挡 箭 牌 、 铁 锹 等 攻 城 器 械 前 进 … … 一 队 弓 弩 手 列 阵 而 出 ， 吸 引 敌 军 火 力 ， 你 的 心 脏 在 胸 腔 里 狂 跳 。 不 知 为 何 ， 每 一 场 仗 都 像 第 一 次 。 ^刺 激 、 恐 惧 与 汗 水 ， 一 如 既 往 。 士 兵 们 结 成 盾 阵 自 保 … … ^^己 方 伤 亡 ： {s8}^^敌 方 伤 亡 ： {s10}
mno_back_behind_esc1|你 的 部 队 已 与 敌 军 接 战 ， 轮 到 你 出 手 了 … … 
menu_poner_escaleras_mantlets|你 的 先 锋 带 着 云 梯 、 挡 箭 牌 、 铁 锹 等 攻 城 器 械 前 进 … … 一 队 弓 弩 手 在 挡 箭 牌 掩 护 下 列 阵 ， 吸 引 敌 军 火 力 ， 你 的 心 脏 在 胸 腔 里 狂 跳 。 不 知 为 何 ， 每 一 场 仗 都 像 第 一 次 。 ^刺 激 、 恐 惧 与 汗 水 ， 一 如 既 往 。 士 兵 们 结 成 盾 阵 ， 挡 箭 牌 又 救 下 不 少 性 命 。 ^^己 方 伤 亡 ： {s8}^^敌 方 伤 亡 ： {s10}
mno_back_behind_esc2|你 的 部 队 已 与 敌 军 接 战 ， 轮 到 你 出 手 了 … … 
menu_informacion_ciudad|一 名 斥 候 来 到 你 面 前 ： “ {s11}^{s12}{s1}{s5}{s17}” 
mno_regreso_luchain|多 谢 ， 你 的 情 报 至 关 重 要 ！ 
menu_build_mantles2|使 用 攻 城 器 械 时 ， 挡 箭 牌 能 护 住 士 兵 ， 救 下 许 多 性 命 。 作 为 队 伍 中 工 程 学 最 高 者 （ {reg2}） ， {reg3?你 估 计 :{s3}估 计 }造 好 挡 箭 牌 需 {reg4}小 时 。 
mno_build_mantles|动 手 。 
menu_construct_ladders|作 为 队 伍 中 工 程 学 技 能 最 高 者 （ {reg2}） ， {reg3?你 估 计 :{s3}估 计 }需 要 {reg4}小 时 才 能 造 齐 进 攻 所 需 的 装 备 。 
mno_build_ladders_cont|动 手 。 
menu_construct_siege_tower|作 为 队 伍 中 工 程 学 技 能 最 高 者 （ {reg2}） ， {reg3?你 估 计 :{s3}估 计 }建 造 攻 城 塔 及 其 他 进 攻 器 械 将 耗 时 {reg4}小 时 。 
mno_build_siege_tower_cont|开 始 建 造 。 
menu_castle_attack_walls_simulate|{s4}^^己 方 伤 亡 ： {s8}^^敌 方 伤 亡 ： {s10}
menu_castle_attack_walls_with_allies_simulate|{s4}^^我 军 伤 亡 ： {s8}^^盟 军 伤 亡 ： {s9}^^敌 军 伤 亡 ： {s10}
menu_castle_taken|{s60}的 战 斗 已 近 尾 声 ， 你 的 士 兵 迫 不 及 待 要 洗 劫 这 座 {reg2?城 镇 :堡 垒 }。 {s10}你 也 可 以 只 往 钱 袋 里 装 一 点 就 离 开 ， 把 被 劫 之 地 留 给 敌 人 。 最 后 ， 你 还 可 以 彻 底 摧 毁 此 地 ， 尽 可 能 掠 夺 一 切 、 奴 役 居 民 ， 让 它 对 原 主 人 毫 无 价 值 。 
mno_saqueo_noallowed|攻 下 这 座 {reg2?城 镇 :堡 垒 }， 但 禁 止 劫 掠 。 
mno_keep_plunder|征 服 并 洗 劫 这 座 {reg2?城 镇 :堡 垒 }。 
mno_saqueo_normal|洗 劫 这 座 {reg2?城 镇 :堡 垒 }后 离 开 。 
mno_saqueo_total|彻 底 毁 灭 此 地 后 离 开 。 
menu_castle_taken_plunder|这 座 {reg2?城 镇 :堡 垒 }已 被 洗 劫 ， 你 搜 得 {reg7}银 便 士 。 
menu_castle_taken_native|{s3}已 落 入 你 手 ， 你 完 全 掌 控 了 这 座 {reg2?城 镇 :堡 垒 }。 {reg1?你 可 以 在 此 驻 军 ， 以 防 敌 军 反 扑 。 现 在 请 选 择 ： 亲 自 镇 守 这 座 {reg2?城 镇 :城 堡 }， 还 是 把 它 赐 给 一 位 忠 心 的 封 臣 … … :}
menu_castle_taken_keepplunder|{s3}已 落 入 你 手 ， 你 完 全 掌 控 了 这 座 {reg2?城 镇 :堡 垒 }。 士 兵 们 沿 街 搜 刮 ， 能 拿 多 少 就 拿 多 少 。 {reg2?城 镇 :堡 垒 }被 洗 劫 一 空 ， 你 获 得 {reg7}银 便 士 。 {reg1?你 可 以 在 此 驻 军 ， 以 防 敌 军 反 扑 。 现 在 请 选 择 ： 亲 自 镇 守 这 座 {reg2?城 镇 :城 堡 }， 还 是 把 它 赐 给 一 位 忠 心 的 封 臣 … … :}
menu_castle_taken_2|{s3}已 落 入 你 手 ， 你 完 全 掌 控 了 这 座 堡 垒 。 是 时 候 向 {s9}报 捷 了 。 {s5}
mno_castle_taken_claim|请 求 将 {s3}封 赏 给 你 。 
mno_castle_taken_claim_2|请 求 将 {s3}封 赏 给 你 的 {reg59?丈 夫 :妻 子 }。 
mno_castle_taken_no_claim|不 索 取 任 何 奖 赏 。 
menu_saqueo_loot_continue|此 地 尚 未 从 你 上 次 劫 掠 中 恢 复 。 
menu_requested_castle_granted_to_another|你 的 君 主 {s3}来 信 ： ^^“ 闻 你 英 勇 夺 取 {s2}， 朕 心 大 悦 ， 举 国 同 庆 。 你 曾 请 求 将 城 堡 赐 你 ， 然 你 已 在 王 国 拥 有 大 片 领 地 ， 朕 实 难 再 允 。 特 赐 {reg6}银 便 士 以 补 军 费 ， 而 {s2}则 封 予 {s5}。 ” 
mno_accept_decision|接 受 决 定 。 
mno_leave_faction|你 遭 到 了 不 公 ！ 背 弃 你 对 君 主 的 誓 言 ！ 
menu_requested_castle_granted_to_another_female|你 从 君 主 {s3}处 收 到 消 息 。 ^^“ 得 悉 你 英 勇 夺 取 {s2}， 我 甚 感 欣 慰 。 你 的 胜 利 振 奋 了 众 人 。 你 曾 请 求 我 将 该 城 堡 赐 予 你 丈 夫 ， 但 此 恩 我 恐 怕 无 法 赐 予 ， 因 他 在 我 疆 域 内 已 拥 有 大 片 领 地 。 我 改 赐 你 {reg6}银 便 士 以 补 偿 征 战 开 销 ， 而 {s2}则 授 予 {s5}。 ” 
mno_accept_decision2|接 受 决 定 。 
menu_leave_faction|接 受 决 定 。 
mno_leave_faction_give_back|背 弃 誓 言 乃 重 罪 。 君 主 可 判 你 有 罪 ， 没 收 你 的 土 地 与 产 业 。 若 你 自 愿 奉 还 ， 他 或 许 宽 恕 你 的 背 叛 。 
mno_leave_faction_hold|背 弃 誓 言 ， 交 出 领 地 。 
mno_leave_faction_cancel|背 弃 誓 言 ， 以 自 己 的 名 义 统 治 你 的 土 地 ， 包 括 {s2}。 
menu_give_center_to_player_2|简 短 仪 式 后 ， 你 正 式 受 封 为 {s2}{reg3?及 其 附 属 村 庄 {s4}:}的 新 领 主 。 {reg3?它 们 :它 }将 成 为 你 封 地 的 一 部 分 。 你 可 征 收 租 税 、 募 兵 ， 并 依 己 意 治 理 此 地 。 然 而 ， 你 也 必 须 保 卫 封 地 与 子 民 ， 维 持 法 纪 。 
menu_oath_fulfilled|你 与 {s1}的 契 约 已 到 期 。 你 曾 立 誓 为 他 效 力 一 段 时 日 。 如 今 契 约 期 满 ， 你 打 算 如 何 ？ 
mno_renew_oath|与 {s1}续 约 ， 再 效 力 一 月 。 
mno_dont_renew_oath|解 除 束 缚 ， 重 获 自 由 。 
menu_siege_started_defender|{s1}正 攻 打 {s2}的 城 墙 。 你 有 {reg10}名 可 战 之 兵 ， 敌 军 则 有 {reg11}人 。 你 决 定 … … 
mno_siege_defender_join_battle|加 入 战 斗 。 
mno_siege_defender_troops_join_battle|命 部 下 参 战 ， 你 不 出 阵 。 
menu_siege_join_defense|{s4}^^我 军 伤 亡 ： {s8}^^盟 军 伤 亡 ： {s9}^^敌 军 伤 亡 ： {s10}
menu_village|{s10}{s12}^{s11}^{s6}{s7}^^{s15}
mno_village_manage|管 理 此 村 庄 。 
mno_recruit_volunteers|招 募 志 愿 兵 。 
mno_village_center|前 往 村 庄 中 心 。 
mno_village_center_door|村 庄 中 心 的 大 门 。 
