dlga_port_chief_info_main_1:port_chief_info_b_1|我 在 海 上 怎 么 找 方 向 ？ 
dlga_port_chief_info_main_1:port_chief_info_c_1|想 买 船 的 话 ， 我 得 了 解 什 么 ？ 
dlga_port_chief_info_main_1:port_chief_info_d_1|怎 样 让 船 跑 得 更 快 ？ 
dlga_port_chief_info_main_1:port_chief2|我 想 问 的 就 这 些 ， 谢 谢 ！ 
dlga_port_chief_info_a_1:port_chief_info_main|跨 海 贩 货 或 奴 隶 能 赚 大 钱 ， 也 有 人 靠 它 劫 掠 聚 落 。 最 后 ， 要 是 没 有 一 条 好 船 ， 维 京 人 不 会 把 你 当 首 领 。 
dlga_port_chief_info_b_1:port_chief_info_main|白 天 看 太 阳 ， 晚 上 靠 星 星 。 找 路 的 本 领 越 高 ， 航 行 就 越 快 。 
dlga_port_chief_info_c_1:port_chief_info_c_2|首 先 得 想 清 楚 用 途 。 想 经 商 ， 克 诺 尔 不 错 ， 货 舱 大 但 速 度 慢 ； 斯 内 克 亚 、 斯 盖 和 布 瑟 是 快 速 战 船 ， 能 载 很 多 战 士 ； 卡 尔 维 介 于 两 者 之 间 ； 人 手 少 的 话 ， 比 尔 丁 这 类 小 船 更 合 适 。 
dlga_port_chief_info_c_2:port_chief_info_main|第 二 重 要 的 是 木 材 。 橡 木 船 最 好 ， 也 最 贵 ； 山 毛 榉 便 宜 ， 但 烂 得 快 。 
dlga_port_chief_info_d_1:port_chief_info_main|风 — — 把 帆 调 到 最 佳 位 置 就 能 借 风 而 行 。 无 风 时 就 得 靠 划 桨 ， 桨 手 越 多 越 快 。 舰 队 里 若 有 多 条 船 ， 速 度 取 决 于 最 慢 的 那 条 。 熟 练 的 领 航 员 也 能 让 船 队 更 快 。 
dlga_port_chief3:port_chief_travel|我 想 去 别 的 港 口 。 
dlga_port_chief_travel:close_window|抱 歉 ， 本 港 目 前 没 有 能 运 送 一 位 元 帅 及 其 整 支 军 队 的 客 船 。 
dlga_port_chief_travel:close_window.1|抱 歉 ， 目 前 港 内 没 有 客 船 能 同 时 运 送 你 的 队 伍 和 商 人 整 批 货 物 。 
dlga_port_chief_travel:port_chief_travel_2|从 这 里 可 驶 往 弗 里 西 、 丹 麦 、 挪 威 与 英 格 兰 的 港 口 。 你 想 去 哪 ？ 
dlga_port_chief_travel:port_chief_travel_2.1|从 这 里 可 驶 往 英 格 兰 与 爱 尔 兰 的 港 口 。 你 想 去 哪 ？ 
dlga_port_chief_travel:close_window.2|抱 歉 ， 目 前 港 内 没 有 客 运 船 只 。 
dlga_port_chief_travel_2:close_window|我 改 主 意 了 。 
dlga_port_chief_travel_3:port_chief_travel_4|你 想 去 {s1}吗 ？ {s2}
dlga_port_chief_travel_4:port_chief_travel_5|启 航 ！ 
dlga_port_chief_travel_5:close_window|跟 我 来 ！ 
dlga_port_chief3:port_chief_pick_up_ship1|我 的 船 备 好 了 吗 ？ 
dlga_port_chief_pick_up_ship1:port_chief2|我 和 手 下 还 在 赶 工 。 {reg1}天 后 再 来 。 
dlga_port_chief_pick_up_ship1:port_chief_pick_up_ship2|船 已 备 好 ！ 要 现 在 启 航 吗 ？ 
dlga_port_chief_pick_up_ship2:port_chief_pick_up_ship3|没 错 ！ 
dlga_port_chief_pick_up_ship2:port_chief2|不 ， 先 等 等 。 
dlga_port_chief_pick_up_ship3:port_chief2|抱 歉 ， 你 的 提 督 技 能 不 足 ， 无 法 在 此 港 为 船 队 再 添 一 艘 船 。 
dlga_port_chief_pick_up_ship3:close_window|那 就 来 看 看 ， 给 它 起 个 名 字 。 
dlga_port_chief_pick_up_ship3:port_chief2.1|港 口 已 没 有 多 余 泊 位 再 停 一 艘 船 。 
dlga_port_chief3:port_chief_build_ship_main|我 要 你 替 我 造 艘 船 。 
dlga_port_chief_build_ship_main:port_chief_build_ship_main_1|你 想 要 哪 种 船 ？ 
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2|我 只 要 一 艘 小 小 的 比 尔 丁 。 
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2.1|我 想 要 艘 克 诺 尔 跑 商 。 
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2.2|一 艘 好 战 的 斯 内 克 亚 ！ 
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2.3|我 要 双 倍 大 的 战 舰 — — 斯 凯 德 。 
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2.4|我 手 下 武 士 众 多 ， 能 替 我 造 艘 布 瑟 吗 ？ 
dlga_port_chief_build_ship_main_1:port_chief_build_ship_main_2.5|我 需 要 一 艘 全 能 好 船 ， 给 我 卡 尔 维 。 
dlga_port_chief_build_ship_main_1:port_chief2|我 改 主 意 了 。 
dlga_port_chief_build_ship_main_2:port_chief_build_ship_main|抱 歉 ， 我 手 艺 不 够 。 只 有 诺 斯 人 才 能 造 {s11}。 
dlga_port_chief_build_ship_main_2:port_chief_info_main_3|你 想 用 哪 种 木 材 ？ 
dlga_port_chief_info_main_3:port_chief_build_ship_main_4|橡 木 ， 我 要 的 是 好 料 子 。 
dlga_port_chief_info_main_3:port_chief_build_ship_main_4.1|松 木 也 行 。 
dlga_port_chief_info_main_3:port_chief_build_ship_main_4.2|我 不 想 花 太 多 钱 ， 我 要 白 蜡 木 。 
dlga_port_chief_info_main_3:port_chief2|我 改 主 意 了 。 
dlga_port_chief_build_ship_main_4:port_chief_build_ship_main_5|用 {s12}木 造 你 的 {s11}， 我 收 {reg11}银 便 士 的 工 钱 。 {s2}工 期 是 {reg12}天 。 
dlga_port_chief_build_ship_main_5:port_chief_build_ship_main_6|给 我 造 这 艘 船 ！ 
dlga_port_chief_build_ship_main_5:port_chief_build_ship_missing_1|呃 ， 我 看 起 来 像 商 人 吗 ？ 我 可 没 带 这 些 东 西 。 
dlga_port_chief_build_ship_missing_1:port_chief2|抱 歉 ， 没 这 些 材 料 我 完 不 了 工 。 你 去 备 齐 了 再 回 来 。 
dlga_port_chief_build_ship_main_5:port_chief_build_ship_missing_2|我 手 头 银 便 士 不 够 。 
dlga_port_chief_build_ship_missing_2:port_chief2|抱 歉 ， 我 也 得 养 家 、 给 工 人 发 钱 。 你 凑 够 了 再 来 找 我 。 
dlga_port_chief_build_ship_main_5:port_chief_build_ship_missing_3|我 会 考 虑 ， 也 许 过 阵 子 再 来 。 
dlga_port_chief_build_ship_missing_3:port_chief2|慢 慢 想 ， 但 信 我 ： 我 的 船 值 每 一 枚 银 便 士 。 
dlga_port_chief_build_ship_main_6:port_chief2|好 ！ {reg12}天 后 再 来 。 
dlga_port_chief3:close_window|暂 时 没 事 了 ， 再 会 。 
dlga_port_chief_fleet1:port_chief_fleet2|{s2}^^祝 你 安 康 ， {playername}。 看 来 你 在 这 片 土 地 已 闯 出 名 堂 。 想 到 咱 们 的 生 意 曾 助 你 一 臂 之 力 ， 我 就 高 兴 。 你 的 传 奇 里 少 不 了 这 几 笔 ！ 斯 温 和 哈 拉 尔 的 舰 队 就 在 海 湾 对 面 ， 五 十 艘 船 ， 多 为 战 船 ， 总 兵 力 逾 八 百 。 你 在 丹 麦 的 事 办 完 了 吗 ？ 准 备 启 程 了 吗 ？ 我 敢 说 你 短 期 内 回 不 来 ！ 
dlga_port_chief_fleet2:the_fleetmt1|好 ， 出 发 。 让 我 的 人 上 船 。 
dlga_the_fleetmt1:close_window|祝 你 好 运 ， 朋 友 。 这 里 虽 有 不 少 船 ， 主 力 却 泊 在 城 外 海 湾 。 准 备 好 了 就 去 会 合 ！ 
dlga_port_chief_fleet2:port_chief2|不 ， 我 还 有 事 要 办 。 我 会 回 来 。 
dlga_port_chief_catach:port_chief_catach2|{s2}^^把 书 给 我 ， 我 就 告 诉 你 想 知 道 的 。 
dlga_port_chief_catach2:port_chief_catach31|给 ， 拿 着 。 现 在 ， 斯 温 的 藏 身 处 ？ 
dlga_port_chief_catach2:port_chief_catach32|不 巧 ， 书 丢 了 。 改 收 现 钱 行 吗 ？ 
dlga_port_chief_catach32:port_chief_catach4|我 的 委 托 人 会 不 高 兴 ， 大 家 也 会 知 道 你 靠 不 住 。 那 书 他 愿 付 一 万 银 便 士 ， 你 拿 得 出 吗 ？ 
dlga_port_chief_catach4:port_chief_catach5|我 有 钱 。 给 ， 拿 着 ， 告 诉 我 斯 温 在 哪 ！ 
dlga_port_chief_catach4:port_chief2|可 惜 没 有 。 我 凑 够 了 就 回 来 。 
dlga_port_chief_catach5:port_chief_catach5_1|哎 呀 ， 你 可 真 是 有 钱 的 {reg59?女 人 :男 人 }！ 巢 穴 就 在 丹 麦 ， 里 伯 东 南 ， 沿 河 而 上 。 再 会 。 
dlga_port_chief_catach5_1:port_chief2|多 谢 。 
dlga_port_chief_catach31:port_chief_catach31_1|嗯 ， 谢 谢 你 。 巢 穴 就 在 这 儿 ， 丹 麦 境 内 ， 里 伯 东 南 ， 沿 河 而 上 。 再 会 。 
dlga_port_chief_catach31_1:port_chief2|多 谢 。 
dlga_port_chief_svenlair:port_chief_svenlair2|{s2}^^朋 友 ， 干 嘛 这 么 大 声 ？ 港 口 里 没 人 需 要 知 道 我 们 在 谈 什 么 。 我 知 道 有 人 跟 你 提 过 我 。 无 妨 ， 生 意 就 是 这 样 做 的 。 ^^你 想 知 道 地 点 ， 不 难 找 ， 但 得 付 出 代 价 ， 而 且 不 便 宜 。 “ 牛 颈 ” 斯 温 可 是 个 危 险 人 物 。 
dlga_port_chief_svenlair2:port_chief_svenlair3|{s2}^^听 好 了 。 正 好 ， 我 需 要 你 这 样 的 人 。 我 要 你 当 一 回 “ 袭 掠 者 ” ， 去 爱 尔 兰 。 有 位 主 顾 想 要 那 里 一 座 修 道 院 收 藏 的 经 书 当 圣 物 。 修 道 院 叫 格 伦 达 洛 修 道 院 ， 经 书 名 叫 “ 圣 科 伦 巴 护 战 书 ” 。 我 只 在 乎 那 本 书 ， 别 的 你 拿 的 都 归 你 。 把 书 带 来 ， 我 就 告 诉 你 “ 牛 颈 ” 斯 温 的 藏 身 地 。 
dlga_port_chief_svenlair3:port_chief_svenlair31|听 起 来 不 错 ！ 我 会 把 书 带 来 。 回 头 见 。 
dlga_port_chief_svenlair3:port_chief_svenlair32|我 既 不 洗 劫 修 道 院 ， 也 不 杀 修 士 。 
dlga_port_chief_svenlair3:port_chief_svenlair33|我 更 想 忘 掉 那 本 书 ， 用 银 便 士 买 情 报 。 
dlga_port_chief_svenlair31:close_window|那 我 就 在 这 儿 等 你 。 建 议 你 修 船 备 粮 ， 去 爱 尔 兰 路 途 遥 远 。 多 带 人 手 ， 爱 尔 兰 人 内 战 不 断 ， 早 就 打 成 了 精 。 再 会 。 
dlga_port_chief_svenlair32:close_window|那 就 把 书 买 下 来 。 我 不 在 乎 你 怎 么 弄 到 手 ， 带 来 就 行 。 另 外 ， 修 船 备 粮 ， 去 爱 尔 兰 路 途 遥 远 。 多 带 人 手 ， 戈 伊 德 尔 人 内 战 不 断 ， 早 就 打 成 了 精 。 再 会 。 
dlga_port_chief_svenlair33:port_chief_svenlair4|哦 ， 这 主 意 倒 有 趣 ？ 我 的 主 顾 为 这 本 书 出 价 一 万 银 便 士 ， 你 有 这 么 多 钱 吗 ？ 
dlga_port_chief_svenlair4:port_chief_svenlair5|我 有 钱 。 拿 着 ， 告 诉 我 斯 温 藏 在 哪 儿 。 
dlga_port_chief_svenlair4:port_chief_svenlair31|不 巧 ， 没 那 么 多 钱 。 我 会 把 书 带 来 ， 回 头 见 。 
dlga_port_chief_svenlair5:port_chief_svenlair5_1|哎 呀 ， 你 可 真 有 钱 ！ 巢 穴 就 在 这 儿 ， 丹 麦 境 内 ， 里 伯 东 南 ， 沿 河 而 上 。 再 会 。 
dlga_port_chief_svenlair5_1:port_chief2|多 谢 。 
dlga_port_chief_bodoletter1:port_chief_bodoletter2|{s2}^^你 怎 么 总 这 么 大 声 ？ 唉 ， 你 知 道 我 ， 消 息 我 管 够 ， 可 样 样 得 付 钱 。 
dlga_port_chief_bodoletter2:port_chief_bodoletter3|{s2}^^听 好 了 ， 这 情 报 值 大 钱 。 我 们 要 谈 的 是 丹 麦 第 二 号 人 物 ， “ 蛇 眼 ” 西 格 德 。 一 万 二 千 银 便 士 如 何 ？ 拿 不 出 ？ 那 就 帮 我 个 小 忙 。 我 有 批 毛 皮 要 运 到 爱 尔 兰 的 都 柏 林 ， 你 替 我 跑 一 趟 ， 回 来 我 就 把 情 报 给 你 。 
dlga_port_chief_bodoletter3:port_chief_bodoletter_pieles|成 ， 我 替 你 运 毛 皮 。 
dlga_port_chief_bodoletter3:port_chief_bodoletter4|哦 ， 我 有 钱 。 给 你 ， 他 现 在 在 哪 儿 ？ 
dlga_port_chief_bodoletter3:port_chief_bodoletter7|可 咱 们 是 老 朋 友 啊 ， 老 搭 档 了 ， 不 给 打 个 折 ？ 
dlga_port_chief_bodoletter3:port_chief_bodoletter3_1|不 巧 ， 没 有 。 我 尽 快 带 钱 来 。 
dlga_port_chief_bodoletter_pieles:close_window|好 。 去 都 柏 林 把 毛 皮 交 给 一 个 叫 霍 格 尼 的 商 人 ， 他 就 在 那 儿 ， 很 好 找 。 建 议 你 顺 便 带 点 别 的 货 ， 到 那 边 卖 个 好 价 。 等 你 拿 着 收 据 回 来 ， 情 报 就 给 你 。 
dlga_port_chief_bodoletter3_1:port_chief2|那 就 等 有 钱 再 来 ， 我 没 空 搭 理 乞 丐 。 
dlga_port_chief_bodoletter4:port_chief_bodoletter5|哟 ， 原 来 是 大 财 主 ！ 阿 特 利 · 艾 里 克 森 就 在 挪 威 。 至 少 他 手 下 有 人 跟 这 儿 的 一 个 妓 女 这 么 说 的 。 显 然 他 带 了 什 么 要 紧 东 西 ， 得 先 藏 起 来 … … 目 前 如 此 。 他 躲 在 挪 威 北 岸 的 山 洞 ， 靠 近 霍 达 兰 。 再 会 。 
dlga_port_chief_bodoletter5:port_chief2|多 谢 。 
dlga_port_chief_bodoletter7:port_chief_bodoletter8|嗯 ， 就 这 一 回 ， 可 别 外 传 ， 我 还 得 顾 名 声 。 八 千 银 便 士 ， 情 报 归 你 ， 有 钱 吗 ？ 
dlga_port_chief_bodoletter8:port_chief_bodoletter9|当 然 有 ， 拿 着 。 他 在 哪 儿 ？ 
dlga_port_chief_bodoletter8:port_chief_bodoletter3_1|不 巧 ， 没 有 。 我 尽 快 带 钱 来 。 
dlga_port_chief_bodoletter9:port_chief_bodoletter5|好 ， 可 记 住 ， 再 没 折 扣 。 阿 特 利 · 艾 里 克 森 就 在 挪 威 。 至 少 他 手 下 有 人 跟 这 儿 的 一 个 妓 女 这 么 说 的 。 显 然 他 带 了 什 么 要 紧 东 西 ， 得 先 藏 起 来 … … 目 前 如 此 。 他 躲 在 挪 威 北 岸 的 山 洞 ， 靠 近 霍 达 兰 。 再 会 。 
dlga_port_chief_pieles:port_chief_bodoletter5|我 喜 欢 跟 你 做 生 意 。 阿 特 利 · 艾 里 克 森 就 在 挪 威 。 至 少 他 手 下 有 人 跟 这 儿 的 一 个 妓 女 这 么 说 的 。 显 然 他 带 了 什 么 要 紧 东 西 ， 得 先 藏 起 来 … … 目 前 如 此 。 他 躲 在 挪 威 北 岸 的 山 洞 ， 靠 近 霍 达 兰 。 再 会 。 
dlga_start:port_prisoners|你 是 谁 ？ 
dlga_port_prisoners:port_prisoners_2|你 在 找 奴 隶 贩 子 ？ {s9}没 有 我 的 奴 隶 就 发 展 不 了 ， 所 以 你 要 是 手 里 有 战 俘 ， 我 乐 意 买 下 。 
dlga_port_prisoners_2:port_prisoners_3|我 带 来 了 些 俘 虏 。 
dlga_port_prisoners_2:close_window|再 见 。 
dlga_port_prisoners_3:port_prisoners_4|听 你 这 么 说 我 高 兴 ， 走 吧 。 
dlga_port_prisoners_4:close_window|和 你 做 生 意 真 痛 快 。 
dlga_start:port_r_2|你 好 。 我 是 看 守 {s9}港 的 老 船 长 。 若 想 雇 闲 散 水 手 ， 尽 管 开 口 。 
dlga_port_crew_talk:port_r_2|还 有 什 么 我 能 帮 你 的 ？ 
dlga_port_r_2:port_recruitsl|我 想 招 募 水 手 。 
dlga_port_recruitsl:port_crew_talk|眼 下 港 里 没 空 闲 水 手 ， {reg59?女 士 :先 生 }， 过 些 时 候 再 来 。 
dlga_port_recruitsl:port_crew_talk.1|我 想 没 人 会 感 兴 趣 ， {reg59?女 士 :先 生 }。 你 的 队 伍 得 先 腾 出 空 位 。 
dlga_port_recruitsl:port_recruits2|我 想 到 {reg5}个 人 ， 只 要 你 肯 出 40 银 便 士 {reg7?给 他 们 每 人 置 装 :给 他 置 装 }， 他 们 准 会 抢 着 来 。 你 看 行 不 ？ 
dlga_port_recruits2:port_crew_talk|告 诉 {reg7?他 们 :他 }去 准 备 。 
dlga_port_recruits2:port_crew_talk.1|不 ， 现 在 先 算 了 。 
dlga_port_r_2:port_crew_fleetpr|我 叫 {playername}… … 
dlga_port_crew_fleetpr:close_window|抱 歉 ， 我 正 忙 着 给 船 队 备 船 备 粮 。 你 若 不 是 来 雇 水 手 ， 请 别 打 扰 ， 改 日 再 来 。 
dlga_port_r_2:port_crew_fleet1|我 叫 {playername}， 王 储 阿 尔 弗 雷 德 派 我 来 的 。 
dlga_port_r_2:port_crew_fleet1.1|我 叫 {playername}， 雅 尔 拉 特 巴 尔 特 派 我 来 的 。 
dlga_port_crew_fleet1:port_crew_fleet2|^^你 好 ， {playername}。 我 已 接 到 你 要 来 的 消 息 。 你 奉 命 率 领 舰 队 前 往 法 兰 克 ， 人 马 、 向 导 和 船 只 都 在 港 外 等 你 。 
dlga_port_crew_fleet2:the_fleetcrew1|是 的 ， 时 候 到 了 ， 杜 瓦 讷 内 在 等 我 。 
dlga_the_fleetcrew1:close_window|听 说 此 行 得 花 数 周 甚 至 数 月 ， 祝 你 好 运 。 你 的 舰 队 就 在 港 外 候 着 ， 上 船 出 发 吧 。 
dlga_port_crew_fleet2:close_window|不 ， 我 还 有 事 要 办 。 我 会 回 来 。 
dlga_port_r_2:close_window|我 走 了 ， 再 会 。 
dlga_start:close_window.5|你 为 何 烦 我 ？ 我 正 忙 着 ！ 没 空 搭 理 你 这 种 人 。 改 天 再 来 ， 最 好 永 远 别 来 。 ^^— — 看 来 西 格 德 此 刻 不 愿 见 你 ， 你 得 另 想 办 法 打 听 斯 温 的 消 息 。 — — 
dlga_start:kinghorik_quest_danmarkprot|这 地 方 没 人 偷 听 ， 说 吧 。 
dlga_start:kinghorik_quest_revenge4|这 地 方 没 人 偷 听 ， 说 吧 。 
dlga_start:kinghorik_quest_thething1|安 好 ， {playername}。 
dlga_start:svenbn_hunting1_1|安 好 ， {playername}， 朋 友 。 多 亏 你 ， 今 天 我 们 打 赢 了 这 场 仗 ！ 西 撒 克 逊 如 今 归 我 们 了 ！ 不 过 我 想 你 更 在 意 “ 牛 颈 ” 斯 温 的 下 落 ， 对 吧 ？ 他 跑 了 ， 但 跑 不 远 。 他 占 了 雷 丁 ， 并 在 那 里 筑 了 要 塞 ， 我 的 人 已 跟 过 去 。 我 派 了 心 腹 海 希 尔 阿 恩 维 德 负 责 此 事 。 去 雷 丁 见 他 ， 若 你 决 定 攻 打 ， 他 的 人 马 听 你 调 遣 。 
dlga_start:svenbn_hunting1_1.1|你 好 ， {playername}！ 丹 麦 人 正 溃 逃 ， 此 战 他 们 折 了 不 少 雅 尔 。 虽 余 众 尚 多 ， 我 们 已 获 大 胜 ， 他 们 日 后 必 不 敢 再 嚣 张 。 ^^有 消 息 给 你 ： “ 牛 颈 ” 斯 温 逃 回 雷 丁 ， 并 在 那 里 加 固 城 防 。 我 的 人 由 一 名 叫 埃 德 里 克 的 带 领 ， 已 尾 随 而 至 ， 你 抵 达 后 他 们 听 你 号 令 。 时 机 已 到 ！ 去 雷 丁 与 “ 牛 颈 ” 斯 温 算 总 账 。 
dlga_start:close_window.6|抱 歉 ， 现 在 不 是 说 话 的 时 候 。 
dlga_start:close_window.7|抱 歉 ， 现 在 不 是 说 话 的 时 候 。 
dlga_start:close_window.8|抱 歉 ， 现 在 不 是 说 话 的 时 候 。 
dlga_start:close_window.9|抱 歉 ， 现 在 不 是 说 话 的 时 候 。 
dlga_start:close_window.10|抱 歉 ， 现 在 不 是 说 话 的 时 候 。 
dlga_start:close_window.11|你 想 干 什 么 ？ 我 没 空 理 你 ！ 去 找 个 神 父 吧 ！ 
dlga_start:close_window.12|梅 尔 · 布 雷 塞 尔 想 和 你 谈 谈 。 
dlga_start:close_window.13|抱 歉 ， 现 在 不 是 说 话 的 时 候 。 
dlga_start:conversation_companioncamp|— — 你 在 营 地 老 地 方 找 到 了 同 伴 。 — — 
dlga_start:close_window.14|我 现 在 忙 着 呢 ， {playername}， 回 头 再 说 。 
dlga_start:close_window.15|{reg59?女 士 :先 生 }， 营 中 一 切 正 常 。 
dlga_conversation_companioncamp:beda_conversationcamp1|我 的 {reg59?女 士 :先 生 }， 在 北 方 跋 涉 时 我 常 想 ， 我 们 活 在 一 个 多 么 阴 郁 的 世 界 。 我 读 过 许 多 书 ， 却 没 有 哪 本 提 到 我 们 每 日 遭 遇 的 暴 行 与 危 险 。 
dlga_beda_conversationcamp1:beda_conversationcamp2|唉 ， 我 看 丹 麦 人 便 是 末 日 将 至 时 从 极 北 而 来 的 歌 革 与 玛 各 之 军 ， 而 西 撒 克 逊 王 国 便 是 最 后 的 人 类 王 国 ， 在 再 临 之 前 徒 劳 地 抵 抗 命 运 。 
dlga_beda_conversationcamp2:beda_conversationcamp3|呃 … … 你 能 说 说 歌 革 和 玛 各 的 事 吗 ？ 
dlga_beda_conversationcamp2:close_window|很 有 意 思 ， 但 我 现 在 没 空 听 。 
dlga_beda_conversationcamp3:beda_conversationcamp4|哦 ， 圣 经 提 到 歌 革 是 极 北 玛 各 地 大 军 的 领 袖 。 在 以 西 结 的 预 言 里 ， 他 率 多 国 精 锐 战 士 进 攻 上 帝 的 选 民 ， 将 有 一 场 波 及 世 界 的 大 战 。 如 今 异 教 徒 席 卷 英 格 兰 ， 我 想 正 是 预 言 应 验 。 
dlga_beda_conversationcamp4:beda_conversationcamp6|我 们 得 专 注 当 下 。 末 日 若 来 ， 我 保 证 你 绝 不 会 错 过 。 
dlga_beda_conversationcamp4:close_window|你 想 太 多 了 ， 我 没 空 理 会 。 
dlga_beda_conversationcamp6:close_window|是 啊 ， 你 说 得 对 。 我 总 想 太 多 。 我 会 好 好 享 受 今 天 。 
dlga_conversation_companioncamp:egil_conversationcamp1|{playername}， 我 喜 欢 你 ， 可 有 时 觉 得 你 这 领 袖 太 天 真 。 容 我 给 你 几 句 忠 告 。 
dlga_egil_conversationcamp1:egil_conversationcamp2|我 无 意 冒 犯 ， 但 你 该 借 重 我 的 经 验 。 你 知 道 ， 我 在 王 宫 长 大 ， 常 居 里 伯 ， 与 最 伟 大 的 领 主 及 其 统 帅 往 来 。 
dlga_egil_conversationcamp2:close_window|我 不 需 要 你 的 说 教 。 
dlga_conversation_companioncamp:donnachdh_conversationcamp1|你 好 ， 大 人 ， 我 来 自 爱 尔 兰 ， 是 古 代 武 士 的 直 系 后 裔 。 我 母 亲 甚 至 出 自 英 雄 库 丘 林 所 在 的 古 老 氏 族 。 
dlga_donnachdh_conversationcamp1:donnachdh_conversationcamp2|爱 尔 兰 分 成 小 氏 族 ， 归 附 于 更 强 的 氏 族 旗 下 ， 由 此 形 成 五 大 王 国 。 各 氏 族 必 须 展 示 实 力 ， 小 战 不 断 。 我 们 多 与 邻 族 相 争 ， 仇 恨 滋 长 ； 大 氏 族 也 常 率 他 人 掀 起 王 国 之 战 ， 因 为 岛 上 豪 杰 皆 觊 觎 塔 拉 王 座 。 主 宰 塔 拉 者 便 是 全 爱 尔 兰 的 至 高 王 ， 给 氏 族 带 来 无 上 荣 耀 。 
