qst_join_faction_text|找 到 {s1}并 向 他 宣 誓 效 忠 。 
qst_rebel_against_kingdom|帮 助 {s13}夺 取 {s14}的 王 位 
qst_consult_with_minister|与 大 臣 商 议 
qst_consult_with_minister_text|与 大 臣 {s11}商 议 ， 他 目 前 在 {s12}。 
qst_organize_feast|筹 办 宴 会 
qst_organize_feast_text|把 宴 会 所 需 物 资 带 给 你 的 配 偶 {s11}， 她 目 前 在 {s12}。 
qst_resolve_dispute|解 决 争 端 
qst_resolve_dispute_text|解 决 {s11}与 {s12}之 间 的 争 端 。 
qst_offer_gift|准 备 礼 物 
qst_offer_gift_text|给 {s10}一 件 礼 物 ， 好 让 他 转 交 给 {s11}的 {s12}。 
qst_denounce_lord|公 开 指 责 领 主 
qst_denounce_lord_text|公 开 指 责 {s11}。 
qst_intrigue_against_lord|密 谋 反 对 领 主 
qst_intrigue_against_lord_text|私 下 批 评 {s11}。 
qst_track_down_bandits|追 捕 山 贼 
qst_track_down_bandits_text|{s4}的 {s9}请 你 追 捕 {s6}， 此 人 曾 在 城 镇 附 近 的 道 路 上 袭 击 旅 人 。 
qst_track_down_provocateurs|追 捕 奸 细 
qst_track_down_provocateurs_text|{s4}的 {s9}请 你 追 踪 一 伙 暴 徒 ， 他 们 受 雇 在 {s5}与 {s6}之 间 制 造 边 境 事 端 。 
qst_retaliate_for_border_incident|报 复 边 境 事 件 
qst_retaliate_for_border_incident_text|{s4}的 {s9}要 求 你 在 战 场 上 击 败 {s7}的 {s5}， 以 化 解 {s8}一 触 即 发 的 战 火 。 
qst_raid_caravan_to_start_war|袭 击 中 立 商 队 以 挑 起 战 争 
qst_cause_provocation|向 一 国 提 供 借 口 ， 使 其 进 攻 他 国 
qst_rescue_prisoner|营 救 或 赎 回 俘 虏 
qst_destroy_bandit_lair|摧 毁 山 贼 老 巢 
qst_destroy_bandit_lair_text|{s4}的 {s9}命 你 找 出 该 地 区 的 {s6}并 将 其 摧 毁 。 
qst_kennemer_jarl|复 仇 之 路 ： 与 肯 尼 莫 的 雅 尔 交 谈 
qst_kennemer_jarl_missions|复 仇 之 路 ： 为 雅 尔 效 力 
qst_kennemer_mission_1|雅 尔 任 务 ： 修 道 院 的 审 判 
qst_kennemer_mission_2|雅 尔 任 务 ： 提 亚 德 尔 必 须 死 
qst_kennemer_mission_3|雅 尔 任 务 ： 弑 君 
qst_reginhard_donations|雷 因 哈 德 的 请 求 ： 为 战 争 受 难 者 捐 款 
qst_recruit_an_army|雅 尔 任 务 ： 招 募 战 士 
qst_doccinga_assault|维 京 袭 击 ： 从 斯 温 的 突 袭 下 拯 救 道 琴 嘉 
qst_doccinga_interrogation|维 京 袭 击 ： 审 讯 一 名 维 京 人 
qst_getting_ship|维 京 袭 击 ： 船 与 少 女 
qst_notes_companions|同 伴 札 记 
qst_notes_global|你 的 札 记 
qst_notes_frisa|弗 里 西 札 记 
qst_notes_danmork|丹 麦 札 记 
qst_notes_englaland|英 格 兰 札 记 
qst_sven_lair|复 仇 ： 狼 穴 
qst_danmork_protection|复 仇 ： 托 庇 于 王 
qst_revenge_sigurd|复 仇 ： 质 问 “ 蛇 眼 ” 西 格 德 
qst_collect_smen|西 格 德 任 务 ： 为 西 格 德 募 军 
qst_bodo_letter|复 仇 ： 至 要 密 信 
qst_the_holmgang|决 斗 ： 击 杀 雅 尔 亲 卫 
qst_the_fleet|复 仇 ： 攻 入 英 格 兰 
qst_sven_traitor|复 仇 ： 叛 徒 斯 温 
qst_wessex_foragers|围 城 ： 撒 克 逊 征 粮 队 
qst_the_messengersn|围 城 ： 信 使 
qst_the_alliance|复 仇 ： 结 盟 
qst_welsh_and_pictish|征 服 者 ： 为 志 而 战 
qst_cathach_colum|维 京 之 路 ： “ 圣 科 伦 巴 护 战 书 ” 
qst_entregando_pieles|维 京 之 路 ： 皮 毛 买 卖 
qst_revenge_exchange|复 仇 ： 农 场 
qst_ulf_testigo|复 仇 ： 争 取 农 民 与 雅 尔 
qst_the_thing|复 仇 ： 集 结 地 
qst_douar_an_enez|复 仇 ： 杜 瓦 讷 内 
qst_aescesdun|会 战 ： 阿 什 顿 
qst_svenbn_final|复 仇 ： “ 牛 颈 ” 斯 温 
qst_old_roman|哈 德 良 长 城 ： 拯 救 饥 民 
qst_vc_menu|维 京 征 服 菜 单 系 统 。 
qst_vc_wounds|维 京 征 服 伤 害 系 统 。 
qst_sea_battle_spawn|复 活 系 统 。 
qst_team_0_ships|复 活 系 统 。 
qst_team_1_ships|复 活 系 统 。 
qst_blank_quest_2|护 送 主 教 至 {s14}。 
qst_blank_quest_2_text|{s11}请 你 把 主 教 从 {s22}护 送 到 {s14}。 
qst_blank_quest_3|洗 劫 {s14}的 修 道 院 
qst_blank_quest_3_text|{s11}请 你 洗 劫 {s14}的 修 道 院 ， 就 在 {s34}附 近 ， 并 带 给 他 {reg33}银 便 士 。 
qst_blank_quest_4|找 到 并 消 灭 一 群 无 主 散 兵 
qst_blank_quest_4_text|{s8}请 你 追 捕 一 群 洗 劫 他 村 庄 {s9}的 无 主 散 兵 。 
qst_blank_quest_5|{!}blankquest
qst_blank_quest_6|俘 虏 {reg5}名 女 子 并 押 至 {s3}
qst_blank_quest_6_text|{s3}村 的 地 方 领 袖 请 你 把 {reg5}名 女 子 带 到 村 里 （ 作 为 俘 虏 ） 。 
qst_blank_quest_7|将 逃 跑 的 奴 隶 交 还 {s3}
qst_blank_quest_7_text|{s3}村 的 地 方 领 袖 请 你 把 一 名 逃 跑 的 奴 隶 带 回 村 里 。 
qst_blank_quest_8|{!}blankquest
qst_blank_quest_9|将 {reg33}角 蜜 酒 送 至 {s3}
qst_blank_quest_9_text|{s3}的 牧 师 请 你 带 {reg33}角 蜜 酒 给 他 。 
qst_blank_quest_10|为 {s3}的 {s9}追 回 一 件 被 窃 的 {s13}。 
qst_blank_quest_10_text|{s3}的 {s9}请 你 追 回 一 件 被 窃 的 {s13}。 ^^调 查 ： ^{s10}
qst_blank_quest_11|将 {reg33}车 {s33}送 至 {s3}
qst_blank_quest_11_text|{s3}的 {s9}请 你 把 {reg33}车 {s33}送 到 他 那 里 。 
qst_blank_quest_12|将 {reg33}垛 木 材 送 至 {s3}
qst_blank_quest_12_text|{s3}的 修 道 院 院 长 请 你 把 {reg33}垛 木 材 送 到 他 那 里 。 
qst_blank_quest_13|往 昔 回 响 
qst_blank_quest_13_text|{s11}请 你 处 理 她 的 “ 幽 灵 ” 旧 情 人 ， 据 说 那 人 就 在 {s33}。 
qst_blank_quest_14|揭 露 刺 杀 阴 谋 
qst_blank_quest_14_text|有 人 企 图 谋 杀 你 。 你 可 以 前 往 {s3}与 杀 手 的 联 络 人 接 头 ， 查 出 谁 想 要 你 的 命 。 
qst_blank_quest_15|揭 露 刺 杀 阴 谋 
qst_blank_quest_15_text|联 络 人 供 出 了 下 令 刺 杀 的 那 位 领 主 — — 正 是 {s9}。 是 时 候 直 接 面 对 这 位 领 主 了 。 
qst_blank_quest_16|带 {reg25}{reg1?块 :块 }{s17}给 {s11}
qst_blank_quest_16_text|{s11}请 你 给 她 带 {reg25}{reg1?块 :块 }{s17}
qst_blank_quest_17|带 食 物 给 {s11}
qst_blank_quest_17_text|{s11}请 你 带 两 块 奶 酪 和 {reg25}{reg1?瓶 :瓶 }酒 
qst_blank_quest_18|送 信 给 {s3}
qst_blank_quest_18_text|{s11}请 你 把 口 信 带 给 她 的 爱 人 {s3}
qst_blank_quest_19|成 为 全 斯 堪 的 纳 维 亚 的 诺 斯 康 戈 尔 
qst_blank_quest_20|成 为 全 布 立 吞 的 统 治 者 
qst_blank_quest_21|成 为 全 爱 尔 兰 的 阿 尔 德 · 鲁 伊 雷 
qst_blank_quest_22|成 为 全 英 格 兰 的 “ 不 列 颠 共 主 ” 
qst_blank_quest_23|最 后 的 达 努 神 族 
qst_blank_quest_24|“ 蛇 ” 
qst_blank_quest_25|弗 莱 厄 蒂 的 子 嗣 
qst_blank_quest_26|梅 尔 · 布 雷 塞 尔 
qst_blank_quest_27|爱 尔 兰 札 记 
qst_collect_men|复 仇 之 路 ： 拜 访 道 琴 嘉 
qst_learn_where_merchant_brother_is|送 {reg3}头 牛 给 {s13}
qst_save_relative_of_merchant|攻 打 山 贼 老 巢 
qst_save_town_from_bandits|从 山 贼 手 中 拯 救 城 镇 
qst_quests_end|任 务 终 焉 
